FIELD,YEAR,PLAYER,RANK,CHANGE,NEW,SPEC_SCORE
CHESS,2015,"Leko, Peter",42,-12.0,False,2705
CHESS,2015,"Sargissian, Gabriel",43,9.0,False,2702
CHESS,2015,"Kasimdzhanov, Rustam",44,1.0,False,2702
CHESS,2015,"Naiditsch, Arkadij",45,-21.0,False,2698
CHESS,2015,"Hammer, Jon Ludvig",46,55.0,True,2695
CHESS,2015,"Malakhov, Vladimir",47,-7.0,False,2694
CHESS,2015,"Ni, Hua",48,8.0,False,2693
CHESS,2015,"Bacrot, Etienne",49,-17.0,False,2692
CHESS,2015,"Morozevich, Alexander",50,-12.0,False,2692
CHESS,2015,"Rublevsky, Sergei",51,-5.0,False,2692
CHESS,2015,"Almasi, Zoltan",52,-8.0,False,2690
CHESS,2015,"Moiseenko, Alexander",53,-5.0,False,2689
CHESS,2015,"Howell, David W L",54,20.0,False,2688
CHESS,2015,"Ragger, Markus",55,46.0,True,2687
CHESS,2015,"Granda Zuniga, Julio E",56,45.0,True,2685
CHESS,2015,"Short, Nigel D",57,33.0,False,2684
CHESS,2015,"Matlakov, Maxim",58,-11.0,False,2684
CHESS,2015,"Hou, Yifan",59,12.0,False,2683
CHESS,2015,"Cheparinov, Ivan",60,-5.0,False,2682
CHESS,2015,"Kovalenko, Igor",61,40.0,True,2680
CHESS,2015,"Rodshtein, Maxim",62,5.0,False,2678
CHESS,2015,"Areshchenko, Alexander",63,24.0,False,2677
CHESS,2015,"Vallejo Pons, Francisco",64,-22.0,False,2676
CHESS,2015,"Shirov, Alexei",65,3.0,False,2676
CHESS,2015,"Artemiev, Vladislav",66,20.0,False,2676
CHESS,2015,"Nisipeanu, Liviu-Dieter",67,26.0,False,2675
CHESS,2015,"Bareev, Evgeny",68,33.0,True,2675
CHESS,2015,"Najer, Evgeniy",69,32.0,True,2674
CHESS,2015,"Jobava, Baadur",70,-49.0,False,2673
CHESS,2015,"Postny, Evgeny",71,30.0,True,2670
CHESS,2015,"Kamsky, Gata",72,-13.0,False,2669
CHESS,2015,"McShane, Luke J",73,-1.0,False,2669
CHESS,2015,"Adhiban, B.",74,27.0,True,2669
CHESS,2015,"Inarkiev, Ernesto",75,-15.0,False,2668
CHESS,2015,"Bruzon Batista, Lazaro",76,5.0,False,2666
CHESS,2015,"Lysyj, Igor",77,-24.0,False,2666
CHESS,2015,"Amin, Bassem",78,23.0,True,2665
CHESS,2015,"Fedoseev, Vladimir",79,9.0,False,2664
CHESS,2015,"Negi, Parimarjan",80,-2.0,False,2664
CHESS,2015,"Onischuk, Alexander",81,3.0,False,2664
CHESS,2015,"Duda, Jan-Krzysztof",82,19.0,True,2663
CHESS,2015,"Sadler, Matthew D",83,13.0,False,2662
CHESS,2015,"Zvjaginsev, Vadim",84,17.0,True,2662
CHESS,2015,"Tkachiev, Vladislav",85,16.0,True,2660
CHESS,2015,"Meier, Georg",86,15.0,True,2660
CHESS,2015,"Ivanisevic, Ivan",87,14.0,True,2660
CHESS,2015,"Movsesian, Sergei",88,7.0,False,2659
CHESS,2015,"Robson, Ray",89,12.0,True,2659
CHESS,2015,"Smirin, Ilia",90,11.0,True,2658
CHESS,2015,"Bukavshin, Ivan",91,10.0,True,2657
CHESS,2015,"Laznicka, Viktor",92,-22.0,False,2655
CHESS,2015,"Dubov, Daniil",93,8.0,True,2655
CHESS,2015,"Zhigalko, Sergei",94,-21.0,False,2655
CHESS,2015,"Melkumyan, Hrant",95,-31.0,False,2654
CHESS,2015,"Bologan, Viktor",96,5.0,True,2654
CHESS,2015,"Saric, Ivan",97,-35.0,False,2654
CHESS,2015,"Gharamian, Tigran",98,0.0,False,2654
CHESS,2015,"Khismatullin, Denis",99,-20.0,False,2654
CHESS,2015,"Safarli, Eltaj",100,1.0,True,2653
CHESS,2014,"Carlsen, Magnus",1,0.0,False,2862
CHESS,2014,"Caruana, Fabiano",2,5.0,False,2829
CHESS,2014,"Grischuk, Alexander",3,3.0,False,2810
CHESS,2014,"Topalov, Veselin",4,1.0,False,2800
CHESS,2014,"Aronian, Levon",5,-3.0,False,2797
CHESS,2014,"Anand, Viswanathan",6,3.0,False,2793
CHESS,2014,"Nakamura, Hikaru",7,-3.0,False,2775
CHESS,2014,"Karjakin, Sergey",8,4.0,False,2773
CHESS,2014,"Kramnik, Vladimir",9,-6.0,False,2769
CHESS,2014,"Giri, Anish",10,10.0,False,2768
CHESS,2014,"Mamedyarov, Shakhriyar",11,0.0,False,2765
CHESS,2014,"So, Wesley",12,18.0,False,2762
CHESS,2014,"Vachier-Lagrave, Maxime",13,2.0,False,2758
CHESS,2014,"Adams, Michael",14,-1.0,False,2745
CHESS,2014,"Wojtaszek, Radoslaw",15,22.0,False,2744
CHESS,2014,"Gelfand, Boris",16,-8.0,False,2743
CHESS,2014,"Svidler, Peter",17,-7.0,False,2743
CHESS,2014,"Vitiugov, Nikita",18,-2.0,False,2738
CHESS,2014,"Andreikin, Dmitry",19,20.0,False,2737
CHESS,2014,"Radjabov, Teimour",20,14.0,False,2734
CHESS,2014,"Jobava, Baadur",21,25.0,False,2733
CHESS,2014,"Jakovenko, Dmitry",22,5.0,False,2732
CHESS,2014,"Ding, Liren",23,15.0,False,2732
CHESS,2014,"Naiditsch, Arkadij",24,-6.0,False,2731
CHESS,2014,"Li, Chao b",25,38.0,False,2730
CHESS,2014,"Harikrishna, P.",26,16.0,False,2727
CHESS,2014,"Navara, David",27,14.0,False,2727
CHESS,2014,"Eljanov, Pavel",28,-7.0,False,2726
CHESS,2014,"Dominguez Perez, Leinier",29,-15.0,False,2726
CHESS,2014,"Leko, Peter",30,-6.0,False,2723
CHESS,2014,"Wang, Yue",31,-6.0,False,2720
CHESS,2014,"Bacrot, Etienne",32,-15.0,False,2718
CHESS,2014,"Rapport, Richard",33,25.0,False,2716
CHESS,2014,"Ivanchuk, Vassily",34,-12.0,False,2715
CHESS,2014,"Nepomniachtchi, Ian",35,-6.0,False,2714
CHESS,2014,"Tomashevsky, Evgeny",36,-4.0,False,2714
CHESS,2014,"Ponomariov, Ruslan",37,-14.0,False,2713
CHESS,2014,"Morozevich, Alexander",38,-12.0,False,2712
CHESS,2014,"Wang, Hao",39,-20.0,False,2710
CHESS,2014,"Malakhov, Vladimir",40,-9.0,False,2708
CHESS,2014,"Fressinet, Laurent",41,2.0,False,2706
CHESS,2014,"Vallejo Pons, Francisco",42,3.0,False,2705
CHESS,2014,"Yu, Yangyi",43,38.0,False,2705
CHESS,2014,"Almasi, Zoltan",44,-4.0,False,2704
CHESS,2014,"Kasimdzhanov, Rustam",45,3.0,False,2703
CHESS,2014,"Rublevsky, Sergei",46,-2.0,False,2698
CHESS,2014,"Matlakov, Maxim",47,3.0,False,2695
CHESS,2014,"Moiseenko, Alexander",48,-15.0,False,2694
CHESS,2014,"Bu, Xiangzhi",49,10.0,False,2691
CHESS,2014,"Kryvoruchko, Yuriy",50,-1.0,False,2688
CHESS,2014,"Korobov, Anton",51,-16.0,False,2687
CHESS,2014,"Sargissian, Gabriel",52,20.0,False,2687
CHESS,2014,"Lysyj, Igor",53,29.0,False,2686
CHESS,2014,"Riazantsev, Alexander",54,3.0,False,2684
CHESS,2014,"Cheparinov, Ivan",55,20.0,False,2684
CHESS,2014,"Ni, Hua",56,23.0,False,2683
CHESS,2014,"Sasikiran, Krishnan",57,26.0,False,2682
CHESS,2014,"Kuzubov, Yuriy",58,43.0,True,2681
CHESS,2014,"Kamsky, Gata",59,-31.0,False,2681
CHESS,2014,"Inarkiev, Ernesto",60,-9.0,False,2680
CHESS,2014,"Motylev, Alexander",61,40.0,True,2680
CHESS,2014,"Saric, Ivan",62,39.0,True,2679
CHESS,2014,"Alekseev, Evgeny",63,-11.0,False,2679
CHESS,2014,"Melkumyan, Hrant",64,37.0,True,2678
CHESS,2014,"Le, Quang Liem",65,-18.0,False,2678
CHESS,2014,"Tiviakov, Sergei",66,22.0,False,2677
CHESS,2014,"Rodshtein, Maxim",67,-3.0,False,2676
CHESS,2014,"Shirov, Alexei",68,-15.0,False,2675
CHESS,2014,"Polgar, Judit",69,-15.0,False,2675
CHESS,2014,"Laznicka, Viktor",70,-4.0,False,2673
CHESS,2014,"Hou, Yifan",71,30.0,True,2673
CHESS,2014,"McShane, Luke J",72,-12.0,False,2672
CHESS,2014,"Zhigalko, Sergei",73,-8.0,False,2672
CHESS,2014,"Howell, David W L",74,27.0,True,2670
CHESS,2014,"Fedorchuk, Sergey A.",75,11.0,False,2669
CHESS,2014,"Berkes, Ferenc",76,-6.0,False,2669
CHESS,2014,"Grachev, Boris",77,3.0,False,2669
CHESS,2014,"Negi, Parimarjan",78,-1.0,False,2669
CHESS,2014,"Khismatullin, Denis",79,-6.0,False,2668
CHESS,2014,"Wei, Yi",80,21.0,True,2668
CHESS,2014,"Bruzon Batista, Lazaro",81,-10.0,False,2668
CHESS,2014,"Van Wely, Loek",82,-13.0,False,2667
CHESS,2014,"Sjugirov, Sanan",83,18.0,True,2666
CHESS,2014,"Onischuk, Alexander",84,-8.0,False,2665
CHESS,2014,"Bartel, Mateusz",85,16.0,True,2664
CHESS,2014,"Artemiev, Vladislav",86,15.0,True,2662
CHESS,2014,"Areshchenko, Alexander",87,-51.0,False,2661
CHESS,2014,"Fedoseev, Vladimir",88,13.0,True,2661
CHESS,2014,"Jones, Gawain C B",89,7.0,False,2661
CHESS,2014,"Short, Nigel D",90,-28.0,False,2661
CHESS,2014,"Edouard, Romain",91,-7.0,False,2659
CHESS,2014,"Nguyen, Ngoc Truong Son",92,9.0,True,2659
CHESS,2014,"Nisipeanu, Liviu-Dieter",93,-38.0,False,2658
CHESS,2014,"Mamedov, Rauf",94,-3.0,False,2658
CHESS,2014,"Movsesian, Sergei",95,-39.0,False,2658
CHESS,2014,"Sadler, Matthew D",96,5.0,True,2658
CHESS,2014,"Balogh, Csaba",97,4.0,True,2658
CHESS,2014,"Gharamian, Tigran",98,-6.0,False,2658
CHESS,2014,"Akopian, Vladimir",99,-38.0,False,2657
CHESS,2014,"Baklan, Vladimir",100,1.0,True,2655
